row,col,deg,state,res
2,19,146,3,-1
1,19,146,0,-1
1,19,146,1,-1
1,19,146,2,-1
1,19,146,3,-1
2,19,146,4,-1
2,19,146,5,-1
1,19,146,4,-1
1,19,146,5,-1
1,19,146,6,-1
2,19,146,6,-1
1,19,146,7,1
1,8,53,5,-1
1,12,161,3,-1
1,2,33,2,-1
1,3,33,4,-1
2,9,33,6,-1
1,11,161,3,-1
1,0,18,2,-1
1,3,161,5,-1
1,0,33,0,-1
1,17,18,2,1
2,4,45,7,-1
2,5,135,2,-1
1,2,153,2,-1
2,4,51,4,1
2,7,26,5,1
2,0,51,3,1
2,7,165,5,-1
2,15,165,6,1
2,19,143,1,-1
1,19,36,0,-1
2,19,143,2,-1
2,19,143,3,-1
1,19,36,1,-1
1,19,36,2,-1
1,19,36,3,-1
1,19,36,4,-1
2,19,143,4,-1
1,19,36,5,-1
1,19,36,6,-1
2,19,143,5,-1
2,19,143,6,-1
2,19,143,7,1
2,7,128,3,-1
1,0,143,7,-1
1,9,165,5,1
1,10,135,0,-1
2,5,36,5,-1
2,7,128,4,-1
2,5,143,2,1
2,10,153,2,1
2,0,26,6,-1
1,0,26,5,-1
1,0,26,6,-1
1,0,26,7,-1
1,0,26,0,1
1,0,135,0,1
2,2,26,3,-1
1,7,36,7,1
2,10,165,5,-1
1,18,51,3,-1
1,18,51,4,-1
2,10,26,4,-1
1,2,153,3,-1
2,9,165,6,1
2,7,26,5,-1
1,2,153,4,-1
2,6,128,6,-1
2,6,128,7,-1
1,4,26,6,1
2,1,128,7,-1
2,7,128,5,-1
2,4,128,0,-1
1,0,36,4,-1
2,17,51,5,-1
1,9,143,1,1
2,0,14,2,-1
1,0,14,1,-1
1,10,135,1,-1
2,5,135,3,-1
1,0,149,6,1
1,0,158,6,1
2,17,149,1,-1
2,0,30,6,-1
2,16,141,6,-1
2,4,128,1,-1
2,9,135,0,-1
2,10,26,5,1
2,5,26,4,-1
1,17,14,5,1
2,4,128,2,-1
2,19,153,1,1
1,3,36,5,-1
2,2,26,4,-1
2,5,135,4,-1
1,8,26,5,1
2,19,143,7,-1
2,5,143,2,-1
1,14,165,5,-1
1,6,26,5,1
2,0,14,3,1
2,7,165,6,1
1,3,36,6,1
1,0,36,5,-1
2,7,26,6,1
2,17,51,6,1
2,0,51,3,-1
1,0,51,3,-1
1,0,51,4,-1
1,0,51,5,-1
1,0,51,6,-1
1,0,51,7,-1
1,0,51,0,1
2,5,135,5,-1
1,14,165,6,-1
1,3,153,5,1
2,1,26,6,1
1,19,128,1,-1
1,18,51,5,1
2,5,135,6,-1
1,5,26,4,-1
2,7,128,6,-1
1,13,165,5,-1
2,7,128,7,-1
2,3,26,4,-1
1,7,51,6,-1
1,4,153,4,-1
1,1,153,2,-1
1,0,36,6,-1
1,19,143,0,-1
2,4,128,3,-1
2,4,128,4,-1
1,11,165,5,1
1,9,143,1,-1
1,10,135,2,-1
1,10,135,3,-1
2,17,149,2,1
2,9,135,1,1
2,19,141,1,-1
2,5,135,7,-1
1,10,135,4,-1
1,7,149,7,-1
2,9,135,1,-1
2,0,30,7,-1
2,7,38,6,-1
2,8,135,0,-1
2,16,141,7,-1
1,10,135,5,-1
2,19,149,1,-1
2,19,149,2,-1
2,19,149,3,-1
2,19,149,4,-1
2,19,149,5,-1
2,19,149,6,-1
1,19,30,0,-1
2,19,149,7,1
1,19,38,6,-1
1,19,38,7,1
2,3,18,3,-1
2,0,161,6,1
2,0,18,4,-1
2,14,53,7,1
2,12,53,3,-1
1,12,53,6,-1
1,13,53,3,-1
2,15,53,6,1
1,15,53,4,-1
2,13,59,5,-1
1,2,18,2,-1
1,16,161,3,1
2,15,59,1,-1
2,0,33,3,-1
2,1,33,3,-1
2,2,33,5,1
1,1,33,1,-1
2,3,33,2,-1
2,4,33,3,-1
1,4,33,7,1
2,9,33,7,1
1,11,33,5,1
2,14,33,4,-1
1,5,18,2,1
1,1,33,2,-1
1,13,53,4,-1
2,14,59,1,-1
1,0,33,1,-1
1,9,53,4,-1
2,16,53,2,-1
1,0,53,1,-1
1,8,53,6,1
2,17,59,0,-1
2,11,161,1,-1
1,3,59,3,1
2,18,126,2,-1
2,14,33,5,1
1,7,120,1,1
1,8,59,5,1
1,2,53,0,-1
1,15,126,3,1
2,6,53,2,-1
2,7,53,3,-1
1,9,53,5,-1
1,15,59,1,-1
2,9,120,1,1
1,5,59,1,-1
2,16,120,1,-1
2,0,120,1,1
1,2,146,1,-1
1,11,53,4,-1
2,17,53,3,-1
1,11,53,5,-1
2,13,53,2,-1
2,13,53,3,-1
1,15,120,1,-1
1,2,53,1,-1
2,8,53,2,-1
2,0,126,2,1
2,10,161,3,-1
1,8,161,1,-1
2,10,53,4,-1
2,11,53,3,-1
1,11,53,6,-1
1,12,53,7,1
1,13,53,5,-1
1,13,53,6,-1
2,15,161,1,-1
2,13,161,1,-1
1,8,161,2,-1
1,1,161,2,-1
2,2,18,1,-1
2,18,120,4,-1
2,5,120,0,1
1,9,161,1,-1
1,3,146,4,1
2,1,146,3,1
1,2,146,2,-1
2,0,146,3,-1
1,1,146,2,-1
1,0,146,3,-1
2,13,161,2,-1
1,10,59,4,-1
2,16,146,2,1
2,3,18,4,1
2,4,120,0,1
1,1,33,3,-1
2,1,146,3,-1
2,0,146,4,1
1,1,146,3,-1
1,13,120,3,1
1,1,59,2,1
1,16,59,3,-1
1,9,59,2,-1
1,12,120,1,-1
2,3,59,2,-1
1,18,59,3,-1
2,11,59,6,1
2,11,120,1,-1
2,18,120,5,1
1,11,59,2,-1
1,15,161,3,-1
1,2,146,3,-1
1,7,161,2,-1
2,2,161,3,-1
1,14,161,2,-1
1,13,161,2,-1
2,8,161,4,-1
2,6,161,0,-1
1,7,161,3,-1
2,2,161,4,-1
1,3,161,6,1
1,2,161,1,-1
2,1,18,5,1
1,0,161,1,-1
2,13,53,4,-1
1,14,53,6,-1
1,15,53,5,-1
1,10,120,2,1
1,0,53,2,1
1,14,126,1,-1
2,4,18,4,1
2,11,161,2,-1
2,18,59,4,-1
2,12,59,6,1
2,10,161,4,-1
2,8,161,5,1
2,7,161,3,-1
2,5,161,3,-1
1,7,161,4,-1
1,5,161,2,-1
2,0,18,5,1
1,1,161,3,-1
1,4,53,2,-1
2,17,120,2,-1
2,13,126,3,1
1,9,161,2,-1
1,7,161,5,-1
2,2,161,5,-1
1,2,161,2,-1
1,0,161,2,-1
1,1,18,2,-1
1,2,18,3,1
2,9,120,1,-1
2,10,18,0,-1
1,0,126,0,-1
2,9,126,1,1
1,10,59,5,-1
1,17,53,3,-1
2,12,120,0,-1
2,3,59,3,1
2,10,59,1,-1
2,18,59,5,-1
1,15,120,2,-1
2,0,18,5,-1
1,0,18,3,-1
1,0,18,4,-1
1,0,18,5,-1
1,0,18,6,-1
1,0,18,7,-1
1,0,18,0,1
1,7,59,2,-1
2,14,120,3,-1
2,5,161,4,-1
1,7,161,6,-1
2,2,161,6,1
1,4,161,4,-1
1,2,161,3,-1
2,6,18,3,1
1,18,126,2,-1
1,15,59,2,-1
1,14,161,3,-1
1,17,161,3,1
2,17,126,1,-1
1,4,161,5,-1
1,6,59,3,-1
2,7,18,2,-1
1,7,161,7,1
1,3,33,5,-1
2,16,53,3,-1
2,5,161,5,-1
1,5,161,3,-1
2,11,126,0,-1
2,8,59,4,-1
2,9,135,2,-1
2,8,135,1,-1
2,0,45,3,-1
1,8,161,3,-1
1,14,161,4,1
1,2,53,2,-1
2,4,53,0,-1
1,4,53,3,-1
1,13,126,2,1
1,0,33,2,-1
2,10,53,5,-1
1,10,59,6,1
1,17,59,3,-1
2,4,33,4,-1
2,9,33,7,-1
1,9,59,3,-1
2,11,120,2,1
2,2,120,1,1
1,15,161,4,1
1,1,146,4,1
1,6,53,1,-1
2,17,126,2,-1
1,1,53,0,-1
1,16,126,1,-1
1,2,53,3,1
1,16,126,2,-1
1,3,53,2,-1
1,4,53,4,1
1,14,126,2,-1
1,5,53,2,-1
2,0,33,4,-1
1,0,33,3,-1
2,0,33,5,-1
1,0,33,4,-1
2,0,33,6,-1
2,0,33,7,-1
2,0,33,0,1
2,9,146,3,-1
1,8,146,3,-1
1,13,161,3,-1
1,0,33,5,1
1,1,33,4,-1
1,2,33,3,-1
2,4,33,5,-1
1,3,33,6,1
2,19,146,7,1
2,7,59,4,-1
2,10,161,5,1
1,6,59,4,1
2,16,120,2,-1
1,14,126,3,1
2,9,146,4,-1
1,8,146,4,-1
1,6,146,2,1
2,5,18,3,1
1,10,53,4,-1
2,18,161,1,-1
1,10,33,5,-1
2,11,53,4,-1
1,16,53,3,-1
1,8,161,4,-1
2,3,161,5,-1
1,4,161,6,1
2,1,161,3,-1
2,7,161,4,-1
2,5,161,6,-1
1,6,161,4,-1
2,1,161,4,-1
2,14,59,2,-1
1,0,146,4,-1
1,16,126,3,-1
1,3,53,3,1
2,6,59,4,1
1,18,126,3,-1
1,1,53,1,-1
2,13,120,0,-1
2,3,161,6,-1
2,5,161,7,1
1,8,161,5,-1
2,3,161,7,1
2,19,161,1,-1
1,19,161,0,-1
1,19,161,1,-1
1,19,161,2,-1
1,19,161,3,-1
1,19,161,4,-1
1,19,161,5,-1
1,19,161,6,-1
1,19,161,7,1
2,2,161,6,-1
2,1,161,5,-1
1,0,161,3,-1
1,5,161,4,-1
1,15,59,3,-1
1,11,59,3,-1
2,16,53,4,-1
1,16,53,4,-1
1,7,53,4,-1
2,15,161,2,-1
1,1,53,2,-1
2,0,53,1,-1
1,8,146,5,-1
2,1,161,6,1
2,16,126,2,-1
1,16,126,4,1
2,15,126,2,-1
1,3,53,3,-1
2,16,120,3,-1
2,9,146,5,-1
2,9,146,6,-1
1,8,146,6,-1
1,8,146,7,-1
2,9,53,6,1
2,9,161,2,-1
2,1,146,4,1
1,14,59,7,1
2,18,146,2,-1
1,6,53,2,-1
1,18,53,0,-1
2,0,53,2,1
2,9,135,3,-1
2,8,135,2,-1
1,0,126,1,-1
1,14,53,7,1
1,10,33,6,1
1,11,161,4,-1
1,1,33,5,1
2,18,161,2,1
2,15,161,3,1
2,13,161,3,1
2,12,161,3,-1
1,13,161,4,1
1,0,126,2,1
1,15,120,3,-1
2,5,59,2,-1
2,17,120,3,-1
1,7,59,3,-1
2,14,120,4,1
1,17,126,1,-1
2,15,126,3,1
1,3,53,4,1
2,4,53,1,-1
1,13,126,2,-1
1,3,18,2,-1
2,15,59,2,-1
2,15,59,3,-1
2,7,59,5,1
1,15,120,4,1
2,17,59,1,-1
1,10,53,5,-1
1,5,59,2,-1
1,16,120,3,-1
1,17,59,4,-1
1,6,161,5,-1
1,6,161,6,-1
2,12,161,4,1
1,4,18,3,1
1,16,53,5,-1
1,9,53,6,1
1,11,53,7,1
2,12,53,4,-1
2,13,53,5,-1
2,7,18,3,1
2,12,120,1,-1
2,16,53,5,-1
1,18,120,3,-1
1,17,120,3,-1
1,2,120,1,1
1,12,120,2,1
2,10,53,6,1
1,10,53,6,1
2,11,53,5,-1
2,12,53,5,-1
1,13,53,7,1
1,15,53,6,1
1,16,53,6,1
2,17,53,4,-1
1,17,53,4,-1
2,0,59,2,-1
1,0,59,2,-1
2,7,38,7,1
1,12,149,1,-1
1,19,30,1,-1
1,19,30,2,-1
1,12,161,4,-1
1,9,161,3,-1
1,13,161,4,-1
1,11,161,5,1
1,10,161,2,-1
1,9,161,4,-1
1,6,161,7,1
2,2,161,7,1
1,5,161,5,-1
1,2,161,4,-1
2,2,18,2,-1
2,18,126,3,-1
2,19,126,0,-1
2,18,146,3,1
2,4,53,2,-1
2,5,143,3,-1
1,6,165,4,1
1,13,165,6,1
2,4,128,5,-1
2,3,26,5,-1
2,0,14,3,-1
1,0,14,2,-1
1,0,14,3,-1
2,9,135,4,-1
2,19,149,7,-1
1,19,30,3,-1
2,0,14,4,-1
2,0,51,4,-1
1,12,153,1,-1
2,5,26,5,-1
1,0,153,6,1
1,14,165,7,1
1,7,51,7,-1
2,0,45,4,-1
2,3,26,6,-1
2,4,26,4,-1
2,0,51,5,-1
2,10,165,6,-1
1,5,26,5,-1
1,0,14,4,-1
2,19,165,2,-1
2,19,165,3,-1
2,19,165,4,-1
1,19,165,0,-1
1,19,165,1,-1
1,19,165,2,-1
2,19,165,5,-1
1,19,165,3,-1
2,19,165,6,-1
2,19,165,7,1
1,3,26,6,-1
2,10,165,7,1
2,8,51,6,-1
1,4,153,5,1
2,3,26,7,1
2,4,26,5,-1
2,5,36,6,1
1,15,165,3,-1
1,15,165,4,-1
1,15,165,5,-1
2,4,26,6,-1
2,17,51,6,-1
2,0,51,6,-1
1,9,143,2,-1
2,5,143,4,-1
2,2,26,5,-1
2,4,26,7,1
2,0,26,7,-1
2,0,45,5,-1
1,2,153,5,-1
1,5,26,6,1
1,0,36,7,-1
1,15,165,6,-1
1,2,153,6,1
2,8,135,3,-1
1,9,143,3,-1
1,0,14,5,-1
2,0,45,6,-1
2,9,135,5,-1
2,5,143,5,-1
2,9,135,6,-1
2,17,153,0,-1
1,0,14,6,-1
1,9,143,4,-1
1,1,153,3,-1
1,16,128,3,-1
1,10,135,6,-1
2,8,135,4,-1
1,19,165,4,-1
2,4,128,6,-1
1,1,26,5,-1
2,2,26,6,-1
1,19,36,7,1
2,5,26,6,1
1,15,165,7,1
2,4,128,7,-1
2,0,14,5,-1
1,1,153,4,-1
2,0,45,7,-1
1,12,149,2,-1
2,9,135,7,-1
1,0,45,3,-1
2,0,45,0,1
1,10,135,7,-1
2,8,135,5,-1
2,8,135,6,-1
1,19,149,1,1
2,2,38,5,1
2,8,135,7,-1
2,19,141,2,-1
1,12,149,3,-1
2,11,38,6,-1
1,0,11,2,-1
1,0,149,6,-1
1,19,30,4,-1
1,19,30,5,-1
1,19,30,6,-1
1,19,30,7,1
2,0,30,0,1
2,18,45,5,1
2,19,158,1,-1
2,4,59,2,-1
2,13,120,1,-1
1,3,18,3,1
2,6,53,3,-1
2,12,53,6,-1
1,8,161,6,1
1,0,45,4,-1
2,10,59,2,-1
2,18,59,6,1
1,7,53,5,1
1,2,33,4,-1
2,13,120,2,-1
2,4,33,6,1
1,1,53,3,1
1,2,146,4,1
2,8,53,3,-1
1,17,53,5,1
1,18,53,1,-1
2,18,126,4,-1
2,1,53,1,-1
2,17,126,3,-1
1,17,126,2,-1
2,15,126,3,-1
2,4,53,3,-1
1,13,126,3,1
2,10,18,1,1
1,12,161,5,1
1,18,53,2,-1
2,12,53,7,1
2,13,53,6,-1
2,13,53,7,1
2,16,53,6,1
1,0,146,5,1
2,1,33,4,-1
2,3,33,3,-1
1,2,33,5,-1
1,15,33,4,-1
1,0,161,4,-1
1,16,59,4,-1
1,4,126,0,-1
2,15,59,4,-1
1,13,59,0,-1
1,16,120,4,1
2,14,59,3,-1
1,7,59,4,-1
1,0,59,3,-1
2,16,59,4,-1
1,18,53,3,-1
1,5,53,3,-1
2,3,33,4,-1
2,19,146,7,-1
2,18,146,3,-1
1,0,33,5,-1
2,9,146,7,-1
2,4,146,3,1
1,3,146,4,-1
2,4,53,4,1
1,19,146,7,-1
1,5,161,6,1
1,13,59,1,-1
2,7,59,5,-1
2,0,59,3,-1
2,15,59,5,-1
2,6,120,0,-1
2,9,161,3,-1
2,6,53,4,-1
2,8,59,5,1
1,1,161,4,-1
1,8,161,6,-1
2,11,161,3,-1
2,1,33,5,1
1,11,59,4,-1
2,7,53,4,-1
2,14,59,4,-1
2,15,59,6,-1
1,7,59,5,1
1,10,161,3,-1
1,9,59,4,-1
1,0,11,3,-1
2,11,38,7,-1
1,0,45,5,-1
1,0,14,7,-1
1,19,153,0,1
2,3,51,4,-1
1,1,26,6,-1
1,0,45,6,-1
2,8,51,7,-1
2,17,51,7,-1
1,12,153,2,1
2,2,26,7,1
1,13,143,0,-1
2,5,143,6,-1
2,5,143,7,-1
1,9,143,5,-1
1,1,26,7,1
1,9,143,6,-1
2,0,51,7,-1
2,14,51,6,1
2,17,153,1,1
2,0,14,6,-1
1,11,165,5,-1
1,0,45,7,-1
1,19,128,2,-1
1,19,128,3,-1
2,19,128,0,-1
2,19,128,1,-1
1,19,128,4,-1
2,19,128,2,-1
2,19,128,3,-1
1,19,128,5,-1
1,19,128,6,-1
2,19,128,4,-1
1,19,128,7,1
2,0,14,7,-1
2,11,51,7,-1
1,16,128,4,1
1,2,51,3,-1
1,18,120,4,-1
2,13,59,6,-1
2,9,120,2,1
1,1,33,5,-1
1,2,33,6,1
1,2,59,0,-1
2,7,161,5,-1
1,15,33,5,-1
1,3,146,5,-1
1,0,33,6,-1
2,3,33,5,1
2,5,33,7,-1
1,15,33,6,-1
1,15,33,7,-1
1,11,126,1,1
2,8,53,4,-1
1,5,161,6,-1
2,12,120,2,-1
2,2,59,0,-1
1,17,59,5,-1
2,11,161,4,1
2,13,59,7,1
2,11,53,6,1
1,10,53,6,-1
1,4,126,1,1
1,12,59,3,-1
1,18,59,4,-1
2,10,126,1,1
1,0,33,7,-1
2,6,161,1,-1
2,18,146,4,-1
2,18,146,5,-1
2,9,161,4,-1
2,8,53,5,1
2,11,126,1,-1
1,6,53,3,-1
1,15,59,4,-1
1,0,59,4,-1
2,0,59,4,-1
1,0,59,5,-1
2,0,59,5,-1
2,0,59,6,-1
1,0,59,6,-1
1,0,59,7,-1
2,0,59,7,-1
1,0,59,0,1
2,10,59,3,-1
1,18,59,5,1
1,11,59,5,-1
1,17,59,6,1
1,9,59,5,-1
2,1,53,2,1
2,7,53,5,1
2,11,126,2,1
2,10,59,4,-1
1,19,53,0,-1
2,19,53,0,-1
2,19,53,1,-1
2,19,53,2,-1
1,19,53,1,-1
2,19,53,3,-1
1,19,53,2,-1
1,19,53,3,-1
2,19,53,4,-1
2,19,53,5,-1
1,19,53,4,-1
2,19,53,6,-1
1,19,53,5,-1
1,19,53,6,-1
1,19,53,7,1
2,12,59,6,-1
1,2,161,5,1
1,10,161,4,-1
1,9,36,6,-1
1,13,143,1,1
1,1,153,5,-1
1,2,51,4,1
1,2,51,4,-1
1,3,26,7,1
1,0,45,0,1
1,12,149,4,-1
2,6,120,1,-1
2,6,161,2,-1
2,12,120,3,1
2,10,59,5,-1
1,11,59,6,1
1,1,33,6,1
2,3,33,5,-1
2,18,146,6,-1
2,17,53,5,-1
1,15,59,5,-1
1,2,59,1,-1
1,13,161,5,1
2,6,120,2,-1
2,13,120,3,1
2,18,146,7,-1
2,13,146,0,-1
1,3,146,6,-1
2,15,59,7,1
2,16,59,5,-1
2,6,120,3,-1
1,6,53,4,-1
2,17,120,4,-1
1,10,53,7,1
2,18,126,5,1
2,17,126,4,1
2,1,53,2,-1
1,17,126,3,-1
2,16,126,3,-1
2,6,53,5,1
1,5,53,4,1
1,5,53,4,-1
1,11,126,1,-1
1,13,59,2,-1
1,5,161,7,1
2,16,120,4,1
1,2,59,2,-1
1,13,59,3,-1
2,14,59,5,-1
2,0,18,6,-1
2,0,18,7,-1
1,1,161,5,1
2,2,18,3,-1
1,1,18,3,-1
1,9,143,7,-1
2,3,51,5,-1
1,9,36,7,1
1,17,120,4,-1
2,14,59,6,-1
1,9,59,6,1
2,16,126,4,1
1,17,126,4,1
2,15,126,4,1
1,5,53,5,1
1,3,146,7,-1
1,12,120,2,-1
1,2,59,3,1
1,12,59,4,-1
2,2,18,4,-1
2,12,59,7,1
2,17,59,2,-1
1,15,59,6,-1
2,10,128,1,-1
1,11,165,6,1
1,11,126,2,1
2,13,146,1,1
2,13,146,1,-1
1,12,120,3,1
1,1,18,4,1
1,10,161,5,-1
1,13,59,4,-1
1,16,59,5,-1
2,16,120,4,-1
1,1,33,6,-1
2,3,33,6,1
1,10,161,6,1
1,8,161,7,1
2,10,59,6,1
1,5,53,5,-1
1,6,53,5,1
1,9,161,5,-1
1,9,161,6,1
2,14,59,7,1
2,4,59,3,1
2,0,126,2,-1
1,0,126,2,-1
1,18,126,4,1
2,1,53,3,1
1,5,53,6,-1
2,0,126,3,-1
1,0,126,3,-1
1,18,53,4,-1
1,5,53,7,-1
2,10,126,1,-1
2,0,126,4,-1
1,0,126,4,-1
1,0,53,2,-1
2,0,59,0,1
2,13,146,2,-1
2,17,53,6,1
1,4,59,3,-1
1,8,126,1,-1
2,0,126,5,-1
1,0,126,5,-1
1,0,126,6,-1
1,0,126,7,-1
2,0,126,6,-1
2,0,126,7,-1
2,0,126,0,1
1,1,33,7,-1
1,2,51,5,-1
1,2,51,6,-1
1,2,51,7,-1
1,0,14,0,1
1,1,153,6,1
1,19,143,1,-1
2,3,51,6,-1
2,3,51,7,-1
2,5,26,6,-1
2,10,128,2,1
1,14,36,5,-1
2,10,128,2,-1
2,10,128,3,-1
2,0,51,0,1
1,14,36,6,-1
2,10,128,4,-1
1,9,36,7,-1
2,0,26,0,1
2,10,128,5,-1
2,10,128,6,-1
1,0,11,4,-1
1,0,149,7,-1
1,12,149,5,-1
1,12,149,6,-1
2,16,38,5,-1
1,12,149,7,-1
1,19,158,2,-1
1,19,120,1,-1
2,17,59,3,-1
1,17,146,1,-1
2,13,146,3,-1
2,17,59,4,-1
1,13,59,5,-1
1,0,53,3,1
2,10,126,2,1
2,9,161,5,1
1,0,161,5,1
1,19,120,2,-1
1,5,59,3,-1
1,8,146,1,1
2,4,146,3,-1
2,19,126,1,-1
2,17,59,5,-1
1,15,59,7,1
2,16,59,6,1
2,6,161,3,-1
1,8,126,2,-1
1,8,126,3,-1
2,6,161,4,-1
2,13,146,4,-1
1,18,120,5,1
2,6,161,5,-1
2,13,146,5,-1
2,7,59,6,-1
2,17,59,6,1
2,2,18,5,1
1,3,146,3,1
2,5,59,3,1
2,2,59,1,-1
1,19,120,3,-1
2,19,120,0,-1
1,19,120,4,-1
1,19,120,5,-1
2,19,120,1,-1
2,19,120,2,-1
1,19,120,6,-1
2,19,120,3,-1
2,19,120,4,-1
1,19,120,7,1
2,16,38,6,-1
1,0,11,5,-1
1,0,11,6,-1
1,0,11,7,-1
1,0,11,0,1
2,16,38,7,-1
2,10,128,7,-1
2,5,26,7,1
1,0,143,0,1
1,19,165,5,-1
1,19,165,6,-1
1,14,36,7,-1
2,7,161,6,1
1,13,59,6,-1
1,17,146,2,1
1,17,146,2,-1
